,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
101,4,5,1,max,Split Cycle,0.0040894718470592,0.0001087850592187,0.0008240264218645,69632,0.0005,4096,4096,4095,0.9.3
102,4,5,1,max,Strict Nanson,0.0070131221344417,0.0001984849517234,0.0027432020983803,69632,0.0005,4096,4096,4095,0.9.3
103,4,5,1,max,Strict Nanson,0.0070131221344417,0.0001984849517234,0.0027432020983803,69632,0.0005,4096,4096,4095,0.9.3
104,4,5,1,max,Blacks,0.0118379014018012,0.0004633760652263,0.004397197180471,20480,0.0005,4096,4096,4095,1.13.20
105,4,6,1,max,Plurality,0.0241552215869063,0.0003598547107026,0.0068952422461546,53248,0.0005,4096,4096,4095,0.9.3
106,4,6,1,max,Plurality,0.0241552215869063,0.0003598547107026,0.0068952422461546,53248,0.0005,4096,4096,4095,0.9.3
107,4,6,1,max,Borda,0.0474053969765088,0.0004820304583253,0.012372119506528,53248,0.0005,4096,4096,4095,0.9.3
108,4,6,1,max,Borda,0.0474053969765088,0.0004820304583253,0.012372119506528,53248,0.0005,4096,4096,4095,0.9.3
109,4,6,1,max,Instant Runoff,0.0174243025706192,0.0003041347295284,0.0049252374760099,53248,0.0005,4096,4096,4095,0.9.3
110,4,6,1,max,Instant Runoff,0.0174243025706192,0.0003041347295284,0.0049252374760099,53248,0.0005,4096,4096,4095,0.9.3
111,4,6,1,max,Instant Runoff PUT,0.0154156310232965,0.000252000111354,0.0033814004763511,53248,0.0005,4096,4096,4095,0.9.3
112,4,6,1,max,Instant Runoff PUT,0.0154156310232965,0.000252000111354,0.0033814004763511,53248,0.0005,4096,4096,4095,0.9.3
113,4,6,1,max,Minimax,0.0051612199859957,0.0001393617862719,0.0010341476578103,53248,0.0005,4096,4096,4095,0.9.3
114,4,6,1,max,Minimax,0.0051612199859957,0.0001393617862719,0.0010341476578103,53248,0.0005,4096,4096,4095,0.9.3
115,4,6,1,max,Stable Voting,0.0307165599199104,0.0004204210268273,0.0094116117077541,53248,0.0005,4096,4096,4095,0.9.3
116,4,6,1,max,Stable Voting,0.0307165599199104,0.0004204210268273,0.0094116117077541,53248,0.0005,4096,4096,4095,0.9.3
117,4,6,1,max,Split Cycle,0.0051663943605709,0.000139657382025,0.0010385393043023,53248,0.0005,4096,4096,4095,0.9.3
118,4,6,1,max,Split Cycle,0.0051663943605709,0.000139657382025,0.0010385393043023,53248,0.0005,4096,4096,4095,0.9.3
119,4,6,1,max,Strict Nanson,0.0052925864247607,0.0001443396478473,0.0011093444805395,53248,0.0005,4096,4096,4095,0.9.3
120,4,6,1,max,Strict Nanson,0.0052925864247607,0.0001443396478473,0.0011093444805395,53248,0.0005,4096,4096,4095,0.9.3
121,4,6,1,max,Blacks,0.0380349916771809,0.0004771241964087,0.0102566580583767,45056,0.0005,4096,4096,4095,1.13.20
122,4,10,1,max,Plurality,0.0215094763443733,0.0003370404610346,0.0065139510467691,57344,0.0005,4096,4096,4095,0.9.3
123,4,10,1,max,Plurality,0.0215094763443733,0.0003370404610346,0.0065139510467691,57344,0.0005,4096,4096,4095,0.9.3
124,4,10,1,max,Borda,0.0339802185854026,0.0004078204906627,0.0095371474189922,57344,0.0005,4096,4096,4095,0.9.3
125,4,10,1,max,Borda,0.0339802185854026,0.0004078204906627,0.0095371474189922,57344,0.0005,4096,4096,4095,0.9.3
126,4,10,1,max,Instant Runoff,0.0290319474994685,0.000487532400129,0.0136297338765325,57344,0.0005,4096,4096,4095,0.9.3
127,4,10,1,max,Instant Runoff,0.0290319474994685,0.000487532400129,0.0136297338765325,57344,0.0005,4096,4096,4095,0.9.3
128,4,10,1,max,Instant Runoff PUT,0.0120063790630859,0.0002274232438069,0.0029658563307638,57344,0.0005,4096,4096,4095,0.9.3
129,4,10,1,max,Instant Runoff PUT,0.0120063790630859,0.0002274232438069,0.0029658563307638,57344,0.0005,4096,4096,4095,0.9.3
130,4,10,1,max,Minimax,0.0034722863268361,0.0001206122654856,0.0008341868896531,57344,0.0005,4096,4096,4095,0.9.3
131,4,10,1,max,Minimax,0.0034722863268361,0.0001206122654856,0.0008341868896531,57344,0.0005,4096,4096,4095,0.9.3
132,4,10,1,max,Stable Voting,0.0162736229059453,0.0003093026171839,0.005485896374206,57344,0.0005,4096,4096,4095,0.9.3
133,4,10,1,max,Stable Voting,0.0162736229059453,0.0003093026171839,0.005485896374206,57344,0.0005,4096,4096,4095,0.9.3
134,4,10,1,max,Split Cycle,0.0034751827718448,0.0001201209157862,0.0008274041201344,57344,0.0005,4096,4096,4095,0.9.3
135,4,10,1,max,Split Cycle,0.0034751827718448,0.0001201209157862,0.0008274041201344,57344,0.0005,4096,4096,4095,0.9.3
136,4,10,1,max,Strict Nanson,0.0036974720252047,0.0001291190018561,0.0009560062473067,57344,0.0005,4096,4096,4095,0.9.3
137,4,10,1,max,Strict Nanson,0.0036974720252047,0.0001291190018561,0.0009560062473067,57344,0.0005,4096,4096,4095,0.9.3
138,4,10,1,max,Blacks,0.0223989894143058,0.0004844976484792,0.0067301723774903,28672,0.0005,4096,4096,4095,1.13.20
139,4,11,1,max,Plurality,0.0205586532109254,0.0003924471912878,0.0063082921092213,40960,0.0005,4096,4096,4095,0.9.3
140,4,11,1,max,Plurality,0.0205586532109254,0.0003924471912878,0.0063082921092213,40960,0.0005,4096,4096,4095,0.9.3
141,4,11,1,max,Borda,0.0303981816969189,0.0004561598325578,0.0085228221529028,40960,0.0005,4096,4096,4095,0.9.3
142,4,11,1,max,Borda,0.0303981816969189,0.0004561598325578,0.0085228221529028,40960,0.0005,4096,4096,4095,0.9.3
143,4,11,1,max,Instant Runoff,0.016226909838351,0.0004942927416679,0.010007320555196,40960,0.0005,4096,4096,4095,0.9.3
144,4,11,1,max,Instant Runoff,0.016226909838351,0.0004942927416679,0.010007320555196,40960,0.0005,4096,4096,4095,0.9.3
145,4,11,1,max,Instant Runoff PUT,0.014560452238153,0.0003672373227333,0.005523863906244,40960,0.0005,4096,4096,4095,0.9.3
146,4,11,1,max,Instant Runoff PUT,0.014560452238153,0.0003672373227333,0.005523863906244,40960,0.0005,4096,4096,4095,0.9.3
147,4,11,1,max,Minimax,0.0023666346693185,0.0001147137141577,0.0005389891561659,40960,0.0005,4096,4096,4095,0.9.3
148,4,11,1,max,Minimax,0.0023666346693185,0.0001147137141577,0.0005389891561659,40960,0.0005,4096,4096,4095,0.9.3
149,4,11,1,max,Stable Voting,0.0044513880964543,0.0002083973380515,0.0017788268633147,40960,0.0005,4096,4096,4095,0.9.3
150,4,11,1,max,Stable Voting,0.0044513880964543,0.0002083973380515,0.0017788268633147,40960,0.0005,4096,4096,4095,0.9.3
151,4,11,1,max,Split Cycle,0.0022807553097071,0.0001116318170508,0.0005104172375353,40960,0.0005,4096,4096,4095,0.9.3
152,4,11,1,max,Split Cycle,0.0022807553097071,0.0001116318170508,0.0005104172375353,40960,0.0005,4096,4096,4095,0.9.3
153,4,11,1,max,Strict Nanson,0.0035309052670365,0.0001999126553952,0.0016369292934137,40960,0.0005,4096,4096,4095,0.9.3
154,4,11,1,max,Strict Nanson,0.0035309052670365,0.0001999126553952,0.0016369292934137,40960,0.0005,4096,4096,4095,0.9.3
155,4,11,1,max,Blacks,0.0051946191100165,0.000492755506839,0.0019888402421598,8192,0.0005,4096,4096,4095,1.13.20
156,5,20,1,max,Plurality,0.0200647382282615,0.0003745393837293,0.0057457182787891,40960,0.0005,4096,4096,4095,0.9.3
157,5,20,1,max,Borda,0.022050831813516,0.0003822642529057,0.005985173156712,40960,0.0005,4096,4096,4095,0.9.3
158,5,20,1,max,Instant Runoff,0.0217069190986036,0.000488610367628,0.0097785554017521,40960,0.0005,4096,4096,4095,0.9.3
159,5,20,1,max,Instant Runoff PUT,0.015184825541644,0.0003217197776681,0.0042394045808266,40960,0.0005,4096,4096,4095,0.9.3
160,5,20,1,max,Minimax,0.0015872828607817,8.964838998544881e-05,0.0003291806767194,40960,0.0005,4096,4096,4095,0.9.3
161,5,20,1,max,Stable Voting,0.0057440275288069,0.0002246485321315,0.0020670763370615,40960,0.0005,4096,4096,4095,0.9.3
162,5,20,1,max,Split Cycle,0.0016804603504846,9.245053937498742e-05,0.0003500807602683,40960,0.0005,4096,4096,4095,0.9.3
163,5,20,1,max,Strict Nanson,0.0021838935661698,0.0001240632605565,0.0006304283380193,40960,0.0005,4096,4096,4095,0.9.3
164,5,20,1,max,Blacks,0.0111361806744811,0.0004565528634023,0.0034148809913367,16384,0.0005,4096,4096,4095,1.13.20
165,5,21,1,max,Plurality,0.0193403260298546,0.0003245776278751,0.005609605342625,53248,0.0005,4096,4096,4095,0.9.3
166,5,21,1,max,Borda,0.0218664224425363,0.000333924806459,0.0059373480743065,53248,0.0005,4096,4096,4095,0.9.3
167,5,21,1,max,Instant Runoff,0.0246181299383593,0.0004866203742519,0.0126088570467595,53248,0.0005,4096,4096,4095,0.9.3
168,5,21,1,max,Instant Runoff PUT,0.0164852562271504,0.000312934217231,0.0052143628612479,53248,0.0005,4096,4096,4095,0.9.3
169,5,21,1,max,Minimax,0.0013955146222904,7.36330093992767e-05,0.0002886956534373,53248,0.0005,4096,4096,4095,0.9.3
170,5,21,1,max,Stable Voting,0.0022369954212237,0.0001303256377768,0.0009043881473329,53248,0.0005,4096,4096,4095,0.9.3
171,5,21,1,max,Split Cycle,0.0013840443240666,7.31693935024771e-05,0.0002850716664685,53248,0.0005,4096,4096,4095,0.9.3
172,5,21,1,max,Strict Nanson,0.0019073344109758,0.0001199602503955,0.0007662489128073,53248,0.0005,4096,4096,4095,0.9.3
173,5,21,1,max,Blacks,0.0038065162070706,0.0004247661897977,0.0014778719543178,8192,0.0005,4096,4096,4095,1.13.20
174,5,5,1,max,Plurality,0.0364547704452581,0.0003377123517969,0.0102771264392734,90112,0.0005,4096,4096,4095,0.9.3
175,5,5,1,max,Borda,0.0622921617731029,0.0004101532363329,0.0151589840048692,90112,0.0005,4096,4096,4095,0.9.3
176,5,5,1,max,Instant Runoff,0.0399012669629374,0.000496535143877,0.0222166101530048,90112,0.0005,4096,4096,4095,0.9.3
177,5,5,1,max,Instant Runoff PUT,0.0250862203928262,0.000333553676777,0.0100255746203712,90112,0.0005,4096,4096,4095,0.9.3
178,5,5,1,max,Minimax,0.0061791704940665,0.0001130550617901,0.0011517489702907,90112,0.0005,4096,4096,4095,0.9.3
179,5,5,1,max,Stable Voting,0.0170741581664305,0.0002506533700883,0.0056614138837238,90112,0.0005,4096,4096,4095,0.9.3
180,5,5,1,max,Split Cycle,0.0054208829738512,0.000102256922768,0.0009422437119449,90112,0.0005,4096,4096,4095,0.9.3
181,5,5,1,max,Strict Nanson,0.0111012860747386,0.0002145403419467,0.0041475893080106,90112,0.0005,4096,4096,4095,0.9.3
182,5,5,1,max,Blacks,0.0193353150405901,0.0004687720714463,0.0063003735471906,28672,0.0005,4096,4096,4095,1.13.20
183,5,6,1,max,Plurality,0.0313960927772865,0.0003848872023944,0.0084946864267101,57344,0.0005,4096,4096,4095,0.9.3
184,5,6,1,max,Borda,0.0564502299207644,0.0004971413277891,0.0141722937667979,57344,0.0005,4096,4096,4095,0.9.3
185,5,6,1,max,Instant Runoff,0.0271731897355778,0.0004118748192873,0.0097277162227904,57344,0.0005,4096,4096,4095,0.9.3
186,5,6,1,max,Instant Runoff PUT,0.0210968120336545,0.000264257424308,0.0040043755905106,57344,0.0005,4096,4096,4095,0.9.3
187,5,6,1,max,Minimax,0.0068911269318824,0.0001446679848987,0.001200121660984,57344,0.0005,4096,4096,4095,0.9.3
