,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
142,Plurality,"(32, 32)",optimize,0.0004985152857623,1,0.02422437,6,10,"(2, 64)"
220,Strict Nanson,"(32, 32)",optimize,0.0004744624391047,1,-0.010179973,6,10,"(2, 64)"
168,Split Cycle,"(32, 32)",optimize,0.0004707625081528,1,-0.006790835,6,10,"(2, 64)"
194,Stable Voting,"(32, 32)",optimize,0.0004978723138353,1,-0.009195539,6,10,"(2, 64)"
116,Minimax,"(32, 32)",optimize,0.0004912390261114,1,-0.0053622634,6,10,"(2, 64)"
90,Instant Runoff PUT,"(32, 32)",optimize,0.0004843822234723,1,-0.0059878095,6,10,"(2, 64)"
64,Instant Runoff,"(32, 32)",optimize,0.0004987241942681,1,-0.004575811,6,10,"(2, 64)"
38,Borda,"(32, 32)",optimize,0.0004904141022965,1,0.0076369583,6,10,"(2, 64)"
12,Blacks,"(32, 32)",optimize,0.0004926354436384,1,0.0021705886,6,10,"(2, 64)"
149,Plurality,"(64, 32)",optimize,0.000499660274962,1,0.02494394,6,10,"(2, 96)"
227,Strict Nanson,"(64, 32)",optimize,0.0004732358006652,1,-0.0078085335,6,10,"(2, 96)"
175,Split Cycle,"(64, 32)",optimize,0.0004744233893261,1,-0.0065353485,6,10,"(2, 96)"
45,Borda,"(64, 32)",optimize,0.0004987358565431,1,0.0028471341,6,10,"(2, 96)"
97,Instant Runoff PUT,"(64, 32)",optimize,0.0004934752868133,1,-0.007875908,6,10,"(2, 96)"
123,Minimax,"(64, 32)",optimize,0.0004445840146645,1,-0.006760898,6,10,"(2, 96)"
71,Instant Runoff,"(64, 32)",optimize,0.0004680982966907,1,-0.004897817,6,10,"(2, 96)"
201,Stable Voting,"(64, 32)",optimize,0.0004861394675449,1,-0.0076960977,6,10,"(2, 96)"
19,Blacks,"(64, 32)",optimize,0.0004977589666847,1,0.0037882735,6,10,"(2, 96)"
124,Minimax,"(64, 64)",optimize,0.0004392748953825,1,-0.0052631414,6,10,"(2, 128)"
72,Instant Runoff,"(64, 64)",optimize,0.0004658154260874,1,-0.0052050375,6,10,"(2, 128)"
150,Plurality,"(64, 64)",optimize,0.0004752439048631,1,0.02523482,6,10,"(2, 128)"
20,Blacks,"(64, 64)",optimize,0.0004945984875652,1,0.00068875676,6,10,"(2, 128)"
176,Split Cycle,"(64, 64)",optimize,0.0004928746295188,1,-0.006842294,6,10,"(2, 128)"
46,Borda,"(64, 64)",optimize,0.0004946033937759,1,0.0040838476,6,10,"(2, 128)"
228,Strict Nanson,"(64, 64)",optimize,0.0004701344192732,1,-0.006165415,6,10,"(2, 128)"
98,Instant Runoff PUT,"(64, 64)",optimize,0.0004630356344039,1,-0.008335051,6,10,"(2, 128)"
202,Stable Voting,"(64, 64)",optimize,0.0004949572983512,1,-0.0051350114,6,10,"(2, 128)"
26,Borda,"(128, 128)",optimize,0.0004979398223168,1,0.005289952,6,10,"(2, 256)"
104,Minimax,"(128, 128)",optimize,0.0004540459425206,1,-0.0063390797,6,10,"(2, 256)"
78,Instant Runoff PUT,"(128, 128)",optimize,0.0004663187873107,1,-0.0093846135,6,10,"(2, 256)"
208,Strict Nanson,"(128, 128)",optimize,0.0004723376440429,1,-0.005972179,6,10,"(2, 256)"
0,Blacks,"(128, 128)",optimize,0.0004919167857673,1,0.004534861,6,10,"(2, 256)"
182,Stable Voting,"(128, 128)",optimize,0.0004915796607757,1,-0.004277347,6,10,"(2, 256)"
52,Instant Runoff,"(128, 128)",optimize,0.0004954106977851,1,-0.006058445,6,10,"(2, 256)"
156,Split Cycle,"(128, 128)",optimize,0.0004823197417515,1,-0.0062437095,6,10,"(2, 256)"
130,Plurality,"(128, 128)",optimize,0.0004857607025781,1,0.038886633,6,10,"(2, 256)"
7,Blacks,"(256, 128)",optimize,0.0004923831508996,1,0.0026548018,6,10,"(2, 384)"
111,Minimax,"(256, 128)",optimize,0.0004567504440353,1,-0.0058718314,6,10,"(2, 384)"
163,Split Cycle,"(256, 128)",optimize,0.0004836339330018,1,-0.0058293114,6,10,"(2, 384)"
