,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
97,Minimax,"(16, 8)",optimize,0.000443427262013034,2,-0.0019191629,3,11,"(2, 24)"
36,Instant Runoff,"(16, 16)",optimize,0.0003946920800866807,2,-0.00045263782,3,11,"(2, 32)"
156,Split Cycle,"(16, 16)",optimize,0.00043397702437913163,2,-0.0016476443,3,11,"(2, 32)"
186,Stable Voting,"(16, 16)",optimize,0.00043397702437913163,2,-0.0016476443,3,11,"(2, 32)"
126,Plurality,"(16, 16)",optimize,0.0004647736701903355,2,0.014284664,3,11,"(2, 32)"
96,Minimax,"(16, 16)",optimize,0.00043397702437913163,2,-0.0016476443,3,11,"(2, 32)"
66,Instant Runoff PUT,"(16, 16)",optimize,0.0004613742875198565,2,-0.0013950106,3,11,"(2, 32)"
6,Borda,"(16, 16)",optimize,0.00048236915433710203,2,0.011082966,3,11,"(2, 32)"
216,Strict Nanson,"(16, 16)",optimize,0.00042595878027494507,2,-0.0017878172,3,11,"(2, 32)"
134,Plurality,"(32, 32)",optimize,0.0004984402975316986,2,0.017058847,3,11,"(2, 64)"
224,Strict Nanson,"(32, 32)",optimize,0.00039272520924257196,2,-0.0013188678,3,11,"(2, 64)"
194,Stable Voting,"(32, 32)",optimize,0.0004355483687321024,2,-0.0001160906,3,11,"(2, 64)"
74,Instant Runoff PUT,"(32, 32)",optimize,0.0004537492765361447,2,-0.0011661014,3,11,"(2, 64)"
104,Minimax,"(32, 32)",optimize,0.0004355483687321024,2,-0.0001160906,3,11,"(2, 64)"
44,Instant Runoff,"(32, 32)",optimize,0.0004965471453695287,2,-0.00061085087,3,11,"(2, 64)"
164,Split Cycle,"(32, 32)",optimize,0.0004355483687321024,2,-0.0001160906,3,11,"(2, 64)"
14,Borda,"(32, 32)",optimize,0.0004952036340204433,2,0.012905384,3,11,"(2, 64)"
53,Instant Runoff,"(64, 32)",optimize,0.0004778963619208664,2,0.0023227213,3,11,"(2, 96)"
