,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
83,Minimax,"(16, 8)",optimize,0.00043431587981464454,1,0.0077181896,3,10,"(2, 24)"
31,Instant Runoff,"(16, 8)",optimize,0.0004771852531815273,1,0.0029489908,3,10,"(2, 24)"
134,Split Cycle,"(16, 16)",optimize,0.0004509537963985905,1,0.0077820485,3,10,"(2, 32)"
160,Stable Voting,"(16, 16)",optimize,0.0004900318167912855,1,0.024349105,3,10,"(2, 32)"
108,Plurality,"(16, 16)",optimize,0.0004797035523479929,1,0.007950755,3,10,"(2, 32)"
82,Minimax,"(16, 16)",optimize,0.0004509537963985905,1,0.0077820485,3,10,"(2, 32)"
30,Instant Runoff,"(16, 16)",optimize,0.0004901959915153479,1,0.0012102734,3,10,"(2, 32)"
186,Strict Nanson,"(16, 16)",optimize,0.0004378949343111088,1,0.0058987443,3,10,"(2, 32)"
4,Borda,"(16, 16)",optimize,0.0004979961606291755,1,0.030895377,3,10,"(2, 32)"
56,Instant Runoff PUT,"(16, 16)",optimize,0.00044729732619369704,1,0.0048060906,3,10,"(2, 32)"
194,Strict Nanson,"(32, 32)",optimize,0.000432755308426989,1,0.0074919104,3,10,"(2, 64)"
64,Instant Runoff PUT,"(32, 32)",optimize,0.00045947045602861577,1,0.005422958,3,10,"(2, 64)"
90,Minimax,"(32, 32)",optimize,0.00044203063684635776,1,0.008518944,3,10,"(2, 64)"
116,Plurality,"(32, 32)",optimize,0.0004924174403641767,1,0.007800107,3,10,"(2, 64)"
168,Stable Voting,"(32, 32)",optimize,0.0004911380197141536,1,0.024251956,3,10,"(2, 64)"
38,Instant Runoff,"(32, 32)",optimize,0.0004808777771998687,1,0.003640753,3,10,"(2, 64)"
12,Borda,"(32, 32)",optimize,0.0004922820682862964,1,0.031287067,3,10,"(2, 64)"
142,Split Cycle,"(32, 32)",optimize,0.00044203063684635776,1,0.008518944,3,10,"(2, 64)"
201,Strict Nanson,"(64, 32)",optimize,0.00044765197241870526,1,0.007871295,3,10,"(2, 96)"
45,Instant Runoff,"(64, 32)",optimize,0.0004967860458991634,1,0.004286556,3,10,"(2, 96)"
175,Stable Voting,"(64, 32)",optimize,0.00048681502302459057,1,0.023828447,3,10,"(2, 96)"
19,Borda,"(64, 32)",optimize,0.00047653824560470496,1,0.029272003,3,10,"(2, 96)"
97,Minimax,"(64, 32)",optimize,0.0004349470229582802,1,0.0075097308,3,10,"(2, 96)"
149,Split Cycle,"(64, 32)",optimize,0.0004349470229582802,1,0.0075097308,3,10,"(2, 96)"
71,Instant Runoff PUT,"(64, 32)",optimize,0.00047535015468760033,1,0.00416186,3,10,"(2, 96)"
123,Plurality,"(64, 32)",optimize,0.00047028029866279345,1,0.007639287,3,10,"(2, 96)"
176,Stable Voting,"(64, 64)",optimize,0.00048516342122261136,1,0.024241412,3,10,"(2, 128)"
98,Minimax,"(64, 64)",optimize,0.0004742678484030037,1,0.0072075333,3,10,"(2, 128)"
150,Split Cycle,"(64, 64)",optimize,0.0004742678484030037,1,0.0072075333,3,10,"(2, 128)"
46,Instant Runoff,"(64, 64)",optimize,0.0004856213848548689,1,0.0036264968,3,10,"(2, 128)"
72,Instant Runoff PUT,"(64, 64)",optimize,0.00045383472243651845,1,0.005484267,3,10,"(2, 128)"
202,Strict Nanson,"(64, 64)",optimize,0.00047649574223216837,1,0.0076330276,3,10,"(2, 128)"
124,Plurality,"(64, 64)",optimize,0.0004744669778772065,1,0.0077541415,3,10,"(2, 128)"
20,Borda,"(64, 64)",optimize,0.0004779168541886417,1,0.03008492,3,10,"(2, 128)"
182,Strict Nanson,"(128, 128)",optimize,0.00046989812068593846,1,0.007965159,3,10,"(2, 256)"
156,Stable Voting,"(128, 128)",optimize,0.0004899273159597151,1,0.02450994,3,10,"(2, 256)"
130,Split Cycle,"(128, 128)",optimize,0.000442604721846828,1,0.006011696,3,10,"(2, 256)"
0,Borda,"(128, 128)",optimize,0.0004961704604991113,1,0.030541504,3,10,"(2, 256)"
26,Instant Runoff,"(128, 128)",optimize,0.0004819873165900979,1,0.0022199973,3,10,"(2, 256)"
52,Instant Runoff PUT,"(128, 128)",optimize,0.00047025210230395805,1,0.005402695,3,10,"(2, 256)"
78,Minimax,"(128, 128)",optimize,0.000442604721846828,1,0.006011696,3,10,"(2, 256)"
104,Plurality,"(128, 128)",optimize,0.00048218648486089303,1,0.007245102,3,10,"(2, 256)"
189,Strict Nanson,"(256, 128)",optimize,0.0004590121599319338,1,0.008245401,3,10,"(2, 384)"
7,Borda,"(256, 128)",optimize,0.0004998202143413412,1,0.03090794,3,10,"(2, 384)"
163,Stable Voting,"(256, 128)",optimize,0.0004965897523333395,1,0.023521047,3,10,"(2, 384)"
33,Instant Runoff,"(256, 128)",optimize,0.0004956053137153906,1,0.0036667734,3,10,"(2, 384)"
59,Instant Runoff PUT,"(256, 128)",optimize,0.0004788529114409514,1,0.004589501,3,10,"(2, 384)"
111,Plurality,"(256, 128)",optimize,0.00047831882920361965,1,0.008317016,3,10,"(2, 384)"
