,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
132,Plurality,"(128, 64, 32)",optimize,0.0004865992441062,1,0.05209268,6,10,"(3, 224)"
28,Borda,"(128, 64, 32)",optimize,0.0004924257444323,1,-0.0034631325,6,10,"(3, 224)"
54,Instant Runoff,"(128, 64, 32)",optimize,0.0004989028069982,1,-0.010195888,6,10,"(3, 224)"
158,Split Cycle,"(128, 64, 32)",optimize,0.00049915067791,1,-0.011917661,6,10,"(3, 224)"
106,Minimax,"(128, 64, 32)",optimize,0.0004958247567999,1,-0.009397126,6,10,"(3, 224)"
210,Strict Nanson,"(128, 64, 32)",optimize,0.0004984843259524,1,-0.011112337,6,10,"(3, 224)"
2,Blacks,"(128, 64, 32)",optimize,0.0004984309996407,1,-0.0021266637,6,10,"(3, 224)"
184,Stable Voting,"(128, 64, 32)",optimize,0.0004959252791492,1,-0.0125911385,6,10,"(3, 224)"
53,Instant Runoff,"(128, 128, 128)",optimize,0.0004950749247117,1,-0.009937276,6,10,"(3, 384)"
183,Stable Voting,"(128, 128, 128)",optimize,0.0004913941872077,1,-0.0064832675,6,10,"(3, 384)"
79,Instant Runoff PUT,"(128, 128, 128)",optimize,0.0004799475059845,1,-0.012114034,6,10,"(3, 384)"
27,Borda,"(128, 128, 128)",optimize,0.0004923394328596,1,-0.0011109392,6,10,"(3, 384)"
105,Minimax,"(128, 128, 128)",optimize,0.0004856538688194,1,-0.011033668,6,10,"(3, 384)"
1,Blacks,"(128, 128, 128)",optimize,0.0004991906300336,1,-0.0060424437,6,10,"(3, 384)"
131,Plurality,"(128, 128, 128)",optimize,0.0004932926391425,1,0.048059866,6,10,"(3, 384)"
209,Strict Nanson,"(128, 128, 128)",optimize,0.0004758469819219,1,-0.011584319,6,10,"(3, 384)"
157,Split Cycle,"(128, 128, 128)",optimize,0.0004959983552152,1,-0.011535773,6,10,"(3, 384)"
9,Blacks,"(256, 256, 256)",optimize,0.0004975912921776,1,-0.0065283263,6,10,"(3, 768)"
113,Minimax,"(256, 256, 256)",optimize,0.0004747289750552,1,-0.009353406,6,10,"(3, 768)"
35,Borda,"(256, 256, 256)",optimize,0.0004951433306581,1,-0.0044312137,6,10,"(3, 768)"
191,Stable Voting,"(256, 256, 256)",optimize,0.0004971525409676,1,-0.010877811,6,10,"(3, 768)"
61,Instant Runoff,"(256, 256, 256)",optimize,0.0004827210460218,1,-0.007888923,6,10,"(3, 768)"
165,Split Cycle,"(256, 256, 256)",optimize,0.0004899323738781,1,-0.011121587,6,10,"(3, 768)"
87,Instant Runoff PUT,"(256, 256, 256)",optimize,0.0004772898225462,1,-0.012109655,6,10,"(3, 768)"
139,Plurality,"(256, 256, 256)",optimize,0.0004978955470065,1,0.050178066,6,10,"(3, 768)"
217,Strict Nanson,"(256, 256, 256)",optimize,0.0004885034184481,1,-0.013964365,6,10,"(3, 768)"
17,Blacks,"(512, 256, 128)",optimize,0.0004951641765322,1,-0.004797091,6,10,"(3, 896)"
199,Stable Voting,"(512, 256, 128)",optimize,0.0004956968267008,1,-0.0065302574,6,10,"(3, 896)"
43,Borda,"(512, 256, 128)",optimize,0.0004935025204673,1,-0.0026069672,6,10,"(3, 896)"
225,Strict Nanson,"(512, 256, 128)",optimize,0.000478393005111,1,-0.011392669,6,10,"(3, 896)"
69,Instant Runoff,"(512, 256, 128)",optimize,0.0004976997434305,1,-0.008956658,6,10,"(3, 896)"
147,Plurality,"(512, 256, 128)",optimize,0.0004829626401437,1,0.05277917,6,10,"(3, 896)"
95,Instant Runoff PUT,"(512, 256, 128)",optimize,0.0004681759762375,1,-0.010133337,6,10,"(3, 896)"
121,Minimax,"(512, 256, 128)",optimize,0.0004782035901498,1,-0.009865305,6,10,"(3, 896)"
173,Split Cycle,"(512, 256, 128)",optimize,0.0004839351364863,1,-0.009650028,6,10,"(3, 896)"
233,Strict Nanson,"(8,)",optimize,0.0004921477782876,1,-0.018525008,6,11,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004999181640949,1,-0.006941023,6,11,"(0, 0)"
155,Plurality,"(8,)",optimize,0.0004888098934588,1,0.031558536,6,11,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.0004836528443213,1,-0.014431702,6,11,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004849158113382,1,-0.008297241,6,11,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0004963667985527,1,-0.041321225,6,11,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.000477002313379,1,-0.0084168315,6,11,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.0004726108842876,1,-0.014248192,6,11,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0004903338050402,1,-0.009683822,6,11,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004785503807325,1,0.03155832,6,11,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.0004926837731092,1,-0.009798787,6,11,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004875945519021,1,-0.0115017425,6,11,"(0, 0)"
110,Minimax,"(16,)",optimize,0.0004795071939235,1,-0.013518027,6,11,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004997288880947,1,-0.0396678,6,11,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0004938276723469,1,-0.010287889,6,11,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004994376674937,1,-0.012848285,6,11,"(0, 0)"
51,Borda,"(8,)",optimize,0.0004930923936065,1,-0.027076308,6,11,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004951002909209,1,-0.0011688711,6,11,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.0004863453138636,1,-0.014807254,6,11,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004676879844101,1,-0.010398122,6,11,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004907255553945,1,-0.009014904,6,11,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0004970890900505,1,-0.015952654,6,11,"(0, 0)"
146,Plurality,"(4,)",optimize,0.0004957706687063,1,-0.008719675,6,11,"(0, 0)"
107,Minimax,"(128,)",optimize,0.0004813024484697,1,-0.0139812725,6,11,"(0, 0)"
118,Minimax,"(32,)",optimize,0.000474779937649,1,-0.01076501,6,11,"(0, 0)"
120,Minimax,"(4,)",optimize,0.0004876747267264,1,-0.03886487,6,11,"(0, 0)"
103,Instant Runoff PUT,"(8,)",optimize,0.0004850491992214,1,-0.011566196,6,11,"(0, 0)"
122,Minimax,"(512,)",optimize,0.0004915666267909,1,-0.011947431,6,11,"(0, 0)"
100,Instant Runoff PUT,"(64,)",optimize,0.000491538186439,1,-0.010328807,6,11,"(0, 0)"
126,Minimax,"(64,)",optimize,0.0004895000700521,1,-0.008784856,6,11,"(0, 0)"
129,Minimax,"(8,)",optimize,0.000485624533327,1,-0.014617641,6,11,"(0, 0)"
148,Plurality,"(512,)",optimize,0.0004891177035654,1,0.04855516,6,11,"(0, 0)"
