,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
109,3,5,1,max,Plurality,0.0189974331991896,0.0006954629882901,0.0059428381534167,12288,0.001,4096,4096,4095,0.5.9
110,3,5,1,max,Borda,0.0416510283775888,0.0009596779032633,0.0113161018777333,12288,0.001,4096,4096,4095,0.5.9
111,3,5,1,max,Borda,0.0416510283775888,0.0009596779032633,0.0113161018777333,12288,0.001,4096,4096,4095,0.5.9
112,3,5,1,max,Instant Runoff,0.0180390925394476,0.0009758971174003,0.011701833882739,12288,0.001,4096,4096,4095,0.5.9
113,3,5,1,max,Instant Runoff,0.0180390925394476,0.0009758971174003,0.011701833882739,12288,0.001,4096,4096,4095,0.5.9
114,3,5,1,max,Instant Runoff PUT,0.0180390925394476,0.0009758971174003,0.011701833882739,12288,0.001,4096,4096,4095,0.5.9
115,3,5,1,max,Instant Runoff PUT,0.0180390925394476,0.0009758971174003,0.011701833882739,12288,0.001,4096,4096,4095,0.5.9
116,3,5,1,max,Minimax,0.011262040652252,0.000474418547989,0.0027654714432523,12288,0.001,4096,4096,4095,0.5.9
117,3,5,1,max,Minimax,0.011262040652252,0.000474418547989,0.0027654714432523,12288,0.001,4096,4096,4095,0.5.9
118,3,5,1,max,Stable Voting,0.011262040652252,0.000474418547989,0.0027654714432523,12288,0.001,4096,4096,4095,0.5.9
119,3,5,1,max,Stable Voting,0.011262040652252,0.000474418547989,0.0027654714432523,12288,0.001,4096,4096,4095,0.5.9
120,3,5,1,max,Split Cycle,0.011262040652252,0.000474418547989,0.0027654714432523,12288,0.001,4096,4096,4095,0.5.9
121,3,5,1,max,Split Cycle,0.011262040652252,0.000474418547989,0.0027654714432523,12288,0.001,4096,4096,4095,0.5.9
122,3,5,1,max,Strict Nanson,0.0166190709440082,0.0007461829844431,0.0068412670115496,12288,0.001,4096,4096,4095,0.5.9
123,3,5,1,max,Strict Nanson,0.0166190709440082,0.0007461829844431,0.0068412670115496,12288,0.001,4096,4096,4095,0.5.9
124,3,5,1,max,Blacks,0.0150668821680743,0.000474782742692,0.0064629781932298,28672,0.0005,4096,4096,4095,1.13.20
125,3,6,1,max,Plurality,0.0202323725769464,0.0006534781197933,0.0052469624950088,12288,0.001,4096,4096,4095,0.5.9
126,3,6,1,max,Plurality,0.0202323725769464,0.0006534781197933,0.0052469624950088,12288,0.001,4096,4096,4095,0.5.9
127,3,6,1,max,Borda,0.0403782848798086,0.0009477021009869,0.0110354372377072,12288,0.001,4096,4096,4095,0.5.9
128,3,6,1,max,Borda,0.0403782848798086,0.0009477021009869,0.0110354372377072,12288,0.001,4096,4096,4095,0.5.9
129,3,6,1,max,Instant Runoff,0.0125393320861441,0.0004902871693237,0.0029535675937536,12288,0.001,4096,4096,4095,0.5.9
130,3,6,1,max,Instant Runoff,0.0125393320861441,0.0004902871693237,0.0029535675937536,12288,0.001,4096,4096,4095,0.5.9
131,3,6,1,max,Instant Runoff PUT,0.0124580219888344,0.000492735022851,0.0029831337323154,12288,0.001,4096,4096,4095,0.5.9
132,3,6,1,max,Instant Runoff PUT,0.0124580219888344,0.000492735022851,0.0029831337323154,12288,0.001,4096,4096,4095,0.5.9
133,3,6,1,max,Minimax,0.0156390006186872,0.0005849409643846,0.0042040699342143,12288,0.001,4096,4096,4095,0.5.9
134,3,6,1,max,Minimax,0.0156390006186872,0.0005849409643846,0.0042040699342143,12288,0.001,4096,4096,4095,0.5.9
135,3,6,1,max,Stable Voting,0.0372188837205857,0.0009111639371353,0.0102009097037678,12288,0.001,4096,4096,4095,0.5.9
136,3,6,1,max,Stable Voting,0.0372188837205857,0.0009111639371353,0.0102009097037678,12288,0.001,4096,4096,4095,0.5.9
137,3,6,1,max,Split Cycle,0.0156390006186872,0.0005849409643846,0.0042040699342143,12288,0.001,4096,4096,4095,0.5.9
138,3,6,1,max,Split Cycle,0.0156390006186872,0.0005849409643846,0.0042040699342143,12288,0.001,4096,4096,4095,0.5.9
139,3,6,1,max,Strict Nanson,0.0156390006186872,0.0005849409643846,0.0042040699342143,12288,0.001,4096,4096,4095,0.5.9
140,3,6,1,max,Strict Nanson,0.0156390006186872,0.0005849409643846,0.0042040699342143,12288,0.001,4096,4096,4095,0.5.9
141,3,6,1,max,Blacks,0.0415049313141162,0.000479524040829,0.0113019434200832,49152,0.0005,4096,4096,4095,1.13.20
142,3,10,1,max,Plurality,0.0249892135156715,0.0006821737388661,0.0076240094268069,16384,0.001,4096,4096,4095,0.5.2
143,3,10,1,max,Plurality,0.0249892135156715,0.0006821737388661,0.0076240094268069,16384,0.001,4096,4096,4095,0.5.2
144,3,10,1,max,Plurality,0.0249892135156715,0.0006821737388661,0.0076240094268069,16384,0.001,4096,4096,4095,0.5.2
145,3,10,1,max,Borda,0.0348012212519537,0.0007834524709096,0.0100558489342988,16384,0.001,4096,4096,4095,0.5.2
146,3,10,1,max,Borda,0.0348012212519537,0.0007834524709096,0.0100558489342988,16384,0.001,4096,4096,4095,0.5.2
147,3,10,1,max,Borda,0.0348012212519537,0.0007834524709096,0.0100558489342988,16384,0.001,4096,4096,4095,0.5.2
148,3,10,1,max,Instant Runoff,0.0295679617355208,0.0008964385235658,0.0131654120006873,16384,0.001,4096,4096,4095,0.5.2
149,3,10,1,max,Instant Runoff,0.0295679617355208,0.0008964385235658,0.0131654120006873,16384,0.001,4096,4096,4095,0.5.2
150,3,10,1,max,Instant Runoff,0.0295679617355208,0.0008964385235658,0.0131654120006873,16384,0.001,4096,4096,4095,0.5.2
151,3,10,1,max,Instant Runoff PUT,0.0119319692292558,0.0004440436355112,0.0032303139331496,16384,0.001,4096,4096,4095,0.5.2
152,3,10,1,max,Instant Runoff PUT,0.0119319692292558,0.0004440436355112,0.0032303139331496,16384,0.001,4096,4096,4095,0.5.2
153,3,10,1,max,Instant Runoff PUT,0.0119319692292558,0.0004440436355112,0.0032303139331496,16384,0.001,4096,4096,4095,0.5.2
154,3,10,1,max,Minimax,0.0115407683788082,0.000445040039208,0.0032448274077521,16384,0.001,4096,4096,4095,0.5.2
155,3,10,1,max,Minimax,0.0115407683788082,0.000445040039208,0.0032448274077521,16384,0.001,4096,4096,4095,0.5.2
156,3,10,1,max,Minimax,0.0115407683788082,0.000445040039208,0.0032448274077521,16384,0.001,4096,4096,4095,0.5.2
157,3,10,1,max,Stable Voting,0.0274508712846235,0.0007013515817965,0.0080587000784294,16384,0.001,4096,4096,4095,0.5.2
158,3,10,1,max,Stable Voting,0.0274508712846235,0.0007013515817965,0.0080587000784294,16384,0.001,4096,4096,4095,0.5.2
159,3,10,1,max,Stable Voting,0.0274508712846235,0.0007013515817965,0.0080587000784294,16384,0.001,4096,4096,4095,0.5.2
160,3,10,1,max,Split Cycle,0.0115407683788082,0.000445040039208,0.0032448274077521,16384,0.001,4096,4096,4095,0.5.2
161,3,10,1,max,Split Cycle,0.0115407683788082,0.000445040039208,0.0032448274077521,16384,0.001,4096,4096,4095,0.5.2
162,3,10,1,max,Split Cycle,0.0115407683788082,0.000445040039208,0.0032448274077521,16384,0.001,4096,4096,4095,0.5.2
163,3,10,1,max,Strict Nanson,0.012474657937536,0.0004892227588434,0.0039210893260017,16384,0.001,4096,4096,4095,0.5.2
164,3,10,1,max,Strict Nanson,0.012474657937536,0.0004892227588434,0.0039210893260017,16384,0.001,4096,4096,4095,0.5.2
165,3,10,1,max,Strict Nanson,0.012474657937536,0.0004892227588434,0.0039210893260017,16384,0.001,4096,4096,4095,0.5.2
166,3,10,1,max,Blacks,0.0328469853350223,0.000770834300843,0.0097345413636136,16384,0.001,4096,4096,4095,0.5.2
167,3,10,1,max,Blacks,0.0328469853350223,0.000770834300843,0.0097345413636136,16384,0.001,4096,4096,4095,0.5.2
168,3,10,1,max,Blacks,0.0328469853350223,0.000770834300843,0.0097345413636136,16384,0.001,4096,4096,4095,0.5.2
169,3,11,1,max,Plurality,0.0194255000864558,0.0007038985592797,0.006087878984237,12288,0.001,4096,4096,4095,0.5.2
170,3,11,1,max,Plurality,0.0194255000864558,0.0007038985592797,0.006087878984237,12288,0.001,4096,4096,4095,0.5.2
171,3,11,1,max,Plurality,0.0194255000864558,0.0007038985592797,0.006087878984237,12288,0.001,4096,4096,4095,0.5.2
172,3,11,1,max,Borda,0.0331993012447512,0.000879843669318,0.0095116724305289,12288,0.001,4096,4096,4095,0.5.2
173,3,11,1,max,Borda,0.0331993012447512,0.000879843669318,0.0095116724305289,12288,0.001,4096,4096,4095,0.5.2
174,3,11,1,max,Borda,0.0331993012447512,0.000879843669318,0.0095116724305289,12288,0.001,4096,4096,4095,0.5.2
175,3,11,1,max,Instant Runoff,0.0132011915154201,0.0008250187697773,0.0083632199093478,12288,0.001,4096,4096,4095,0.5.2
176,3,11,1,max,Instant Runoff,0.0132011915154201,0.0008250187697773,0.0083632199093478,12288,0.001,4096,4096,4095,0.5.2
177,3,11,1,max,Instant Runoff,0.0132011915154201,0.0008250187697773,0.0083632199093478,12288,0.001,4096,4096,4095,0.5.2
178,3,11,1,max,Instant Runoff PUT,0.0158432296963913,0.0008178893571528,0.0082193026476822,12288,0.001,4096,4096,4095,0.5.2
179,3,11,1,max,Instant Runoff PUT,0.0158432296963913,0.0008178893571528,0.0082193026476822,12288,0.001,4096,4096,4095,0.5.2
180,3,11,1,max,Instant Runoff PUT,0.0158432296963913,0.0008178893571528,0.0082193026476822,12288,0.001,4096,4096,4095,0.5.2
181,3,11,1,max,Minimax,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
182,3,11,1,max,Minimax,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
