,vm,model_size,num_cands,num_voters,probmodel,mean_profitability,est_std_error,variance,num_trials,learning_rate,labeling,batch_size,num_iterations,generation,agent_infos,manip_weight
173,Minimax,"(32, 32, 32)",3,10,uniform,-0.0013472333,0.00034442196227821244,0.00097166956,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
174,Minimax,"(64, 64, 64)",3,10,uniform,-0.0011709454,0.00040962188129635066,0.0006871004,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
175,Minimax,"(128, 64, 32)",3,10,uniform,-0.00039147766,0.00039472380020945895,0.0012762141,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
176,Minimax,"(128, 128, 128)",3,10,uniform,-0.0013150694,0.0004495764450409851,0.002483436,12288,0.006,optimize,512,2000,1,"('plurality_scores',)",1
177,Minimax,"(256, 256, 256)",3,10,uniform,0.00016514717,0.0003850774072218158,0.0012145992,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
178,Minimax,"(512, 256, 128)",3,10,uniform,-0.0013135907,0.00047370322656094314,0.0018380174,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
179,Minimax,"(512, 512, 512)",3,10,uniform,-0.12627581,0.0004991187569509763,0.045917463,184320,0.006,optimize,512,2000,1,"('plurality_scores',)",1
180,Plurality,"(4,)",3,10,uniform,0.008091732,0.00047667905920962373,0.0037225932,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
181,Plurality,"(8,)",3,10,uniform,0.008086259,0.0004667379322463254,0.0035689431,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
182,Plurality,"(16,)",3,10,uniform,0.008139876,0.000440058403602787,0.0031725909,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
183,Plurality,"(32,)",3,10,uniform,0.015051725,0.0004631656857605066,0.0052718893,24576,0.006,optimize,512,2000,1,"('plurality_scores',)",1
184,Plurality,"(64,)",3,10,uniform,0.022332115,0.000472943477280908,0.007329176,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
185,Plurality,"(128,)",3,10,uniform,0.020786507,0.0004739654270117351,0.006440746,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
186,Plurality,"(256,)",3,10,uniform,0.021199599,0.0004784147688438476,0.006562238,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
187,Plurality,"(512,)",3,10,uniform,0.020782366,0.00047481441880162283,0.0064638406,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
188,Plurality,"(1024,)",3,10,uniform,0.023351824,0.0004718628670712026,0.007295722,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
189,Plurality,"(4, 4)",3,10,uniform,0.010387313,0.0004594707983528586,0.0043233917,20480,0.006,optimize,512,2000,1,"('plurality_scores',)",1
190,Plurality,"(8, 8)",3,10,uniform,0.010134213,0.00045452099028545534,0.004230743,20480,0.006,optimize,512,2000,1,"('plurality_scores',)",1
191,Plurality,"(16, 8)",3,10,uniform,0.008183688,0.0004916689745593214,0.0039604,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
192,Plurality,"(16, 16)",3,10,uniform,0.018724961,0.000470116317936744,0.006336559,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
193,Plurality,"(32, 32)",3,10,uniform,0.012758786,0.00048659330137042764,0.004848875,20480,0.006,optimize,512,2000,1,"('plurality_scores',)",1
194,Plurality,"(64, 32)",3,10,uniform,0.015887184,0.00046981067809695156,0.005424245,24576,0.006,optimize,512,2000,1,"('plurality_scores',)",1
195,Plurality,"(64, 64)",3,10,uniform,0.023560993,0.00047229668967206244,0.0073091434,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
196,Plurality,"(128, 128)",3,10,uniform,0.023403883,0.00047102164566043757,0.007269732,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
197,Plurality,"(256, 128)",3,10,uniform,0.022143703,0.0004961492406533313,0.00705777,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
198,Plurality,"(256, 256)",3,10,uniform,0.022252358,0.0004745387112687615,0.007378702,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
199,Plurality,"(512, 512)",3,10,uniform,0.018526971,0.00046973904140231793,0.0063263928,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
200,Plurality,"(1024, 1024)",3,10,uniform,-0.119455576,0.0004993907392479187,0.07048366,282624,0.006,optimize,512,2000,1,"('plurality_scores',)",1
201,Plurality,"(8, 8, 8)",3,10,uniform,0.010136908,0.00048665533781817036,0.003880042,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
202,Plurality,"(32, 16, 8)",3,10,uniform,0.009721549,0.000471889011272713,0.003648154,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
203,Plurality,"(32, 32, 32)",3,10,uniform,0.020290304,0.00048074640420164096,0.0066263587,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
204,Plurality,"(64, 64, 64)",3,10,uniform,0.023479702,0.00047236196486973465,0.007311164,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
205,Plurality,"(128, 64, 32)",3,10,uniform,0.018765518,0.0004942054749696335,0.0060021747,24576,0.006,optimize,512,2000,1,"('plurality_scores',)",1
206,Plurality,"(128, 128, 128)",3,10,uniform,0.022012409,0.0004965546921396857,0.0070693097,28672,0.006,optimize,512,2000,1,"('plurality_scores',)",1
207,Plurality,"(256, 256, 256)",3,10,uniform,0.023388324,0.00047003572023229085,0.0072393306,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
208,Plurality,"(512, 256, 128)",3,10,uniform,0.021889152,0.00048425189890224154,0.0076838583,32768,0.006,optimize,512,2000,1,"('plurality_scores',)",1
209,Plurality,"(512, 512, 512)",3,10,uniform,-0.11876416,0.0004993065393029481,0.070459895,282624,0.006,optimize,512,2000,1,"('plurality_scores',)",1
210,Split Cycle,"(4,)",3,10,uniform,-0.0055563394,0.0004751144152206138,0.0036981953,16384,0.006,optimize,512,2000,1,"('plurality_scores',)",1
211,Split Cycle,"(8,)",3,10,uniform,-0.0014046046,0.0004309298115881596,0.0015210728,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
212,Split Cycle,"(16,)",3,10,uniform,-0.0017829107,0.0004562732450465473,0.0017052456,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
213,Split Cycle,"(32,)",3,10,uniform,-0.0014255113,0.0004763800006387054,0.0018588484,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
214,Split Cycle,"(64,)",3,10,uniform,-0.0004249224,0.0004057238040929275,0.00067408534,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
215,Split Cycle,"(128,)",3,10,uniform,-0.001844637,0.0004885903308049566,0.0019553597,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
216,Split Cycle,"(256,)",3,10,uniform,-0.0018302465,0.00045734601160128473,0.0017132736,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
217,Split Cycle,"(512,)",3,10,uniform,-0.0029939867,0.00046306908119751224,0.0026347379,12288,0.006,optimize,512,2000,1,"('plurality_scores',)",1
218,Split Cycle,"(1024,)",3,10,uniform,-0.008792126,0.0004761637907496452,0.0055719377,24576,0.006,optimize,512,2000,1,"('plurality_scores',)",1
219,Split Cycle,"(4, 4)",3,10,uniform,-0.0024381517,0.0004948193839887277,0.0020055354,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
220,Split Cycle,"(8, 8)",3,10,uniform,-0.0011163999,0.00039524313917466944,0.0012795746,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
221,Split Cycle,"(16, 8)",3,10,uniform,-0.0008834552,0.00041938403514903247,0.00072024076,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
222,Split Cycle,"(16, 16)",3,10,uniform,-0.0006700155,0.00044477873620047043,0.00081010617,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
223,Split Cycle,"(32, 32)",3,10,uniform,-0.0016701143,0.0004642282095598528,0.00088250457,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
224,Split Cycle,"(64, 32)",3,10,uniform,-0.0004577136,0.0003354999329224964,0.00046093404,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
225,Split Cycle,"(64, 64)",3,10,uniform,-0.00078324595,0.0004396308727833259,0.0007914624,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
226,Split Cycle,"(128, 128)",3,10,uniform,-0.0015224293,0.0004305027735769932,0.0015180596,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
227,Split Cycle,"(256, 128)",3,10,uniform,-0.0015922321,0.0004330617537479914,0.0015361605,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
228,Split Cycle,"(256, 256)",3,10,uniform,-0.0019290159,0.0004546873728674528,0.0016934123,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
229,Split Cycle,"(512, 512)",3,10,uniform,-0.0008241376,0.0004952682323995499,0.0020091755,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
230,Split Cycle,"(1024, 1024)",3,10,uniform,-0.12688759,0.0004993612707483526,0.045962095,184320,0.006,optimize,512,2000,1,"('plurality_scores',)",1
231,Split Cycle,"(8, 8, 8)",3,10,uniform,-0.00053702726,0.00046421404793533865,0.0008824507,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
232,Split Cycle,"(32, 16, 8)",3,10,uniform,-0.0010765556,0.00038749922824033806,0.0006148874,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
233,Split Cycle,"(32, 32, 32)",3,10,uniform,-0.0013472333,0.00034442196227821244,0.00097166956,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
234,Split Cycle,"(64, 64, 64)",3,10,uniform,-0.0011709454,0.00040962188129635066,0.0006871004,4096,0.006,optimize,512,2000,1,"('plurality_scores',)",1
235,Split Cycle,"(128, 64, 32)",3,10,uniform,-0.00039147766,0.00039472380020945895,0.0012762141,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
236,Split Cycle,"(128, 128, 128)",3,10,uniform,-0.0013150694,0.0004495764450409851,0.002483436,12288,0.006,optimize,512,2000,1,"('plurality_scores',)",1
237,Split Cycle,"(256, 256, 256)",3,10,uniform,0.00016514717,0.0003850774072218158,0.0012145992,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
238,Split Cycle,"(512, 256, 128)",3,10,uniform,-0.0013135907,0.00047370322656094314,0.0018380174,8192,0.006,optimize,512,2000,1,"('plurality_scores',)",1
239,Split Cycle,"(512, 512, 512)",3,10,uniform,-0.12627581,0.0004991187569509763,0.045917463,184320,0.006,optimize,512,2000,1,"('plurality_scores',)",1
240,Borda,"(4,)",3,10,uniform,0.004815273,0.0004986779417524086,0.015278632,61440,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
241,Borda,"(8,)",3,10,uniform,0.012058556,0.0004915611808747749,0.011876474,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
242,Borda,"(16,)",3,10,uniform,0.011931366,0.0004823785340712159,0.011436899,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
243,Borda,"(32,)",3,10,uniform,0.012748458,0.0004961427857324052,0.011090633,45056,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
244,Borda,"(64,)",3,10,uniform,0.010695865,0.0004865444136051787,0.012604921,53248,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
245,Borda,"(128,)",3,10,uniform,0.011672862,0.0004931739101548954,0.011954531,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
246,Borda,"(256,)",3,10,uniform,0.008877925,0.00048438742029905996,0.013454455,57344,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
247,Borda,"(512,)",3,10,uniform,0.009693752,0.00048404681343117584,0.013435541,57344,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
248,Borda,"(4, 4)",3,10,uniform,0.007723112,0.0004963227737941527,0.012107675,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
249,Borda,"(8, 8)",3,10,uniform,0.011889286,0.000488519873827894,0.011729968,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
250,Borda,"(16, 8)",3,10,uniform,0.011657093,0.0004825614953056825,0.011445577,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
251,Borda,"(16, 16)",3,10,uniform,0.012586271,0.0004962906597421808,0.011097246,45056,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
252,Borda,"(32, 32)",3,10,uniform,0.01281245,0.0004885614038853287,0.010754279,45056,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
253,Borda,"(64, 32)",3,10,uniform,0.013214984,0.0004915939382802748,0.010888198,45056,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
254,Borda,"(64, 64)",3,10,uniform,0.012711634,0.00048686990949461695,0.011650867,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
255,Borda,"(128, 128)",3,10,uniform,0.011500077,0.0004850441371855781,0.012527306,53248,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
256,Borda,"(256, 128)",3,10,uniform,0.010559495,0.0004917703580744712,0.012877152,53248,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
257,Borda,"(256, 256)",3,10,uniform,0.012228557,0.00048148062905040693,0.012343911,53248,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
258,Borda,"(8, 8, 8)",3,10,uniform,0.01265044,0.0004813115887379642,0.011386362,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
259,Borda,"(32, 16, 8)",3,10,uniform,0.012194884,0.00048654457280486126,0.011635301,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
260,Borda,"(32, 32, 32)",3,10,uniform,0.012211238,0.0004947369828820563,0.012030429,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
261,Borda,"(64, 64, 64)",3,10,uniform,0.008210697,0.000498976206119264,0.014277102,57344,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
262,Borda,"(128, 64, 32)",3,10,uniform,0.011794983,0.0004921948956634081,0.011907116,49152,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
263,Borda,"(128, 128, 128)",3,10,uniform,0.011412599,0.00048633971768932954,0.012594317,53248,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
264,Borda,"(256, 256, 256)",3,10,uniform,0.011138622,0.0004964591060528314,0.0131238755,53248,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
265,Borda,"(512, 256, 128)",3,10,uniform,0.0110771125,0.00048594161462570985,0.013540933,57344,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
266,Instant Runoff PUT,"(4,)",3,10,uniform,-0.004839624,0.0004708514736429569,0.0027240415,12288,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
267,Instant Runoff PUT,"(8,)",3,10,uniform,-0.0010212988,0.0002988669499690948,0.00036577135,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
268,Instant Runoff PUT,"(16,)",3,10,uniform,-0.0010408718,0.00045365509287748876,0.00084276305,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
269,Instant Runoff PUT,"(32,)",3,10,uniform,-0.0015775178,0.0004409164534621633,0.000796098,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
270,Instant Runoff PUT,"(64,)",3,10,uniform,-0.0015334263,0.00043157770155574795,0.0007627319,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
271,Instant Runoff PUT,"(128,)",3,10,uniform,-0.0011601239,0.00047947800253250966,0.001883104,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
272,Instant Runoff PUT,"(256,)",3,10,uniform,-0.0016217738,0.00044363897188120024,0.0024182724,12288,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
273,Instant Runoff PUT,"(512,)",3,10,uniform,-0.0027910639,0.000460802055055447,0.0017392649,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
274,Instant Runoff PUT,"(4, 4)",3,10,uniform,-0.0019413058,0.00043818469044187283,0.00078626384,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
275,Instant Runoff PUT,"(8, 8)",3,10,uniform,-0.00084244274,0.00042016972630625214,0.00072294194,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
276,Instant Runoff PUT,"(16, 8)",3,10,uniform,-0.0011782749,0.0003919550558996884,0.0006291098,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
277,Instant Runoff PUT,"(16, 16)",3,10,uniform,-0.00079612853,0.00032475566274827903,0.00043188425,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
278,Instant Runoff PUT,"(32, 32)",3,10,uniform,-0.0011157007,0.00040320793741662153,0.00066575134,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
279,Instant Runoff PUT,"(64, 32)",3,10,uniform,-0.0013297279,0.00046401613804273174,0.00088169845,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
280,Instant Runoff PUT,"(64, 64)",3,10,uniform,-0.0008270902,0.000496211071561812,0.0010082931,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
281,Instant Runoff PUT,"(128, 128)",3,10,uniform,-0.0020734216,0.00048106511048697436,0.0037914135,16384,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
282,Instant Runoff PUT,"(256, 128)",3,10,uniform,-0.0016953538,0.0004294622705643303,0.0015107304,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
283,Instant Runoff PUT,"(256, 256)",3,10,uniform,-0.0010025176,0.00043066225905928873,0.0022788697,12288,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
284,Instant Runoff PUT,"(8, 8, 8)",3,10,uniform,-0.0013449731,0.0003997325695423092,0.0006543242,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
285,Instant Runoff PUT,"(32, 16, 8)",3,10,uniform,-0.0010030589,0.0004246854241935637,0.0007385648,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
286,Instant Runoff PUT,"(32, 32, 32)",3,10,uniform,-0.00061349565,0.00033543157643751547,0.00046074623,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
287,Instant Runoff PUT,"(64, 64, 64)",3,10,uniform,-0.00079503603,0.0004505268886570908,0.0008311805,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
288,Instant Runoff PUT,"(128, 64, 32)",3,10,uniform,-0.0027649365,0.00041454324086796497,0.0014075914,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
289,Instant Runoff PUT,"(128, 128, 128)",3,10,uniform,-0.0017607086,0.0004539657264556463,0.0016880413,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
290,Instant Runoff PUT,"(256, 256, 256)",3,10,uniform,-0.0013452464,0.0004894942198665008,0.0019626012,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
291,Instant Runoff PUT,"(512, 256, 128)",3,10,uniform,-0.0027133485,0.0004917952271021784,0.001981096,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
292,Strict Nanson,"(4,)",3,10,uniform,-0.00087182305,0.0004002289582938336,0.0013120607,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
293,Strict Nanson,"(8,)",3,10,uniform,-0.0014387887,0.0004591650770082152,0.0017269296,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
294,Strict Nanson,"(16,)",3,10,uniform,-0.0011254644,0.0004733368597547262,0.00091747567,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
295,Strict Nanson,"(32,)",3,10,uniform,-0.0004694091,0.00038209153244691554,0.0005978452,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
296,Strict Nanson,"(64,)",3,10,uniform,-0.0010030175,0.00038801520505026227,0.000616526,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
297,Strict Nanson,"(128,)",3,10,uniform,-0.0010175775,0.00037988807297382234,0.0011820837,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
298,Strict Nanson,"(256,)",3,10,uniform,-0.00094255415,0.0003952382127465447,0.0012795427,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
299,Strict Nanson,"(512,)",3,10,uniform,-0.0006330366,0.0004501512086423629,0.0016597924,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
300,Strict Nanson,"(4, 4)",3,10,uniform,-0.0019904026,0.00043468426485811516,0.0015476928,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
301,Strict Nanson,"(8, 8)",3,10,uniform,-0.0021697872,0.00046907525572372025,0.0018022788,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
302,Strict Nanson,"(16, 8)",3,10,uniform,-0.0015160055,0.0004303888769490742,0.0015172565,8192,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
303,Strict Nanson,"(16, 16)",3,10,uniform,-0.002202457,0.0004090381527875992,0.0020557651,12288,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
304,Strict Nanson,"(32, 32)",3,10,uniform,-0.0008078179,0.0003932439412849824,0.00063325407,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
305,Strict Nanson,"(64, 32)",3,10,uniform,-0.0007302736,0.0004297458811950378,0.00075627083,4096,0.006,optimize,512,2000,1,"('plurality_ranking',)",1
